p cnf 12 57
-12 -10 7 0
12 -10 2 0
12 -10 1 0
12 -9 -8 0
-12 9 3 0
12 -9 1 0
-12 -8 6 0
12 -8 4 0
12 8 4 0
12 8 2 0
-12 7 -6 0
-12 -7 1 0
-12 6 -4 0
12 -5 -1 0
-12 5 -1 0
-12 3 2 0
-11 -10 -7 0
-11 10 6 0
-11 10 -1 0
11 8 1 0
11 7 -6 0
-11 -7 4 0
11 7 3 0
-11 -6 -4 0
11 5 -2 0
-11 5 2 0
11 -5 1 0
-11 -4 3 0
-11 4 -2 0
-10 9 5 0
10 9 4 0
10 9 -2 0
10 7 3 0
-10 -5 4 0
10 -5 3 0
10 5 -3 0
9 -8 7 0
9 -8 5 0
-9 -8 -1 0
-9 -7 -5 0
-9 -7 5 0
9 6 -4 0
9 5 1 0
-9 3 -2 0
-9 2 1 0
-8 7 -4 0
8 7 -4 0
8 -6 4 0
-8 5 -2 0
8 3 2 0
8 2 1 0
7 -6 -5 0
7 -4 3 0
7 -4 -2 0
6 -5 -1 0
6 3 -2 0
-5 -2 1 0
