p cnf 15 54
15 12 -10 0
-15 12 4 0
15 10 8 0
-15 9 -7 0
-15 -8 5 0
15 5 -3 0
15 -4 1 0
-14 -13 -6 0
-14 -13 -5 0
-14 -12 -11 0
14 10 -6 0
14 7 3 0
-13 -12 6 0
13 -11 10 0
13 -11 -7 0
-13 -9 -7 0
-13 -9 7 0
-13 8 7 0
-13 -8 5 0
-13 6 2 0
-12 11 6 0
12 -11 5 0
-12 11 1 0
-12 -9 -3 0
12 -7 6 0
12 -7 3 0
-12 7 3 0
12 6 -1 0
-12 -5 -3 0
-12 4 3 0
-12 4 2 0
12 3 2 0
-12 -3 -1 0
-11 -10 7 0
11 -8 -7 0
-11 8 3 0
11 -7 5 0
11 -6 2 0
11 4 3 0
10 9 3 0
10 8 -7 0
-10 -8 -3 0
10 8 -3 0
-10 8 -2 0
10 3 2 0
-10 3 2 0
9 -7 6 0
-9 -7 -3 0
8 -7 -1 0
-8 6 5 0
-8 5 -3 0
7 5 -1 0
7 -3 -2 0
-6 5 -3 0
