p cnf 15 61
-15 -14 -8 0
15 -14 -7 0
15 13 5 0
-15 12 5 0
15 -11 5 0
-15 10 -3 0
15 -8 -4 0
-15 5 4 0
-14 -13 -11 0
-14 -12 2 0
-14 -11 -4 0
-14 11 3 0
14 -9 -7 0
-14 9 6 0
-14 9 -5 0
14 -8 -3 0
-14 -5 3 0
-14 -5 -2 0
14 3 -1 0
-13 11 3 0
13 -10 -5 0
13 -10 3 0
-13 9 8 0
-13 9 -3 0
13 -8 -7 0
-13 -8 -3 0
13 7 6 0
-13 7 2 0
-13 -6 -4 0
12 11 9 0
12 -9 -5 0
12 9 5 0
12 -8 -3 0
12 -5 3 0
12 -5 -2 0
-11 10 6 0
11 10 6 0
-11 -9 6 0
11 8 -3 0
-11 -6 5 0
11 -5 -4 0
11 -4 2 0
-11 -3 2 0
10 8 6 0
-10 8 -1 0
10 7 1 0
-10 6 -3 0
-10 -5 4 0
-10 -5 -1 0
-10 -3 -2 0
9 8 6 0
9 8 -1 0
-9 7 1 0
-9 3 -2 0
-8 -7 -4 0
-8 -5 2 0
8 4 3 0
-8 4 1 0
6 5 1 0
4 -3 -2 0
-4 2 1 0
