p cnf 15 60
15 14 -10 0
-15 -14 -8 0
15 13 6 0
15 13 5 0
15 12 3 0
-15 -11 -10 0
-15 10 8 0
15 10 1 0
-15 -9 7 0
15 -9 6 0
-15 -8 -7 0
15 -8 3 0
15 5 -2 0
15 4 -3 0
15 -4 -3 0
15 -4 -1 0
-14 -13 -12 0
-14 -13 9 0
14 12 8 0
-14 -10 -2 0
-14 -4 1 0
-13 -10 5 0
13 -9 -8 0
-13 8 5 0
13 -7 2 0
13 6 -3 0
-13 -3 2 0
13 -3 1 0
12 10 -9 0
12 10 3 0
-12 5 -1 0
11 -10 7 0
11 -10 -4 0
11 9 -4 0
11 -8 4 0
-11 -8 -2 0
11 7 5 0
-11 -6 2 0
10 -9 4 0
10 8 -7 0
-10 7 6 0
-10 6 -2 0
-10 5 -4 0
10 5 4 0
-10 -5 -1 0
9 8 3 0
9 -6 -4 0
8 7 3 0
8 -7 -2 0
8 -6 -4 0
-8 -5 3 0
8 4 -2 0
8 -2 -1 0
-7 -6 2 0
-7 5 4 0
6 -5 4 0
6 5 -3 0
-6 5 2 0
6 4 -2 0
-5 4 2 0
