p cnf 15 85
15 -14 -10 0
-15 -14 6 0
15 -14 1 0
-15 -13 -11 0
15 -13 -5 0
-15 -13 -5 0
15 -13 -1 0
15 -12 -10 0
15 12 -6 0
15 12 -3 0
-15 -11 -7 0
15 -10 6 0
15 10 4 0
-15 10 -3 0
15 9 -8 0
15 7 -6 0
-15 -7 -4 0
-15 7 -1 0
15 5 2 0
15 5 -2 0
15 -5 1 0
-15 -4 -2 0
15 2 -1 0
-14 13 7 0
14 -13 -2 0
-14 12 -8 0
-14 -12 -1 0
-14 11 5 0
-14 -9 -8 0
14 9 -6 0
-14 -9 -4 0
-14 8 5 0
-14 7 -2 0
14 7 -1 0
14 -6 4 0
-14 -6 -3 0
-14 5 1 0
14 4 -3 0
-13 12 -9 0
-13 12 7 0
-13 -11 -4 0
-13 10 7 0
13 -8 3 0
-13 -8 -2 0
-13 8 2 0
13 4 -3 0
13 -2 -1 0
12 11 10 0
-12 10 4 0
-12 -10 2 0
-12 -8 -6 0
12 7 -6 0
12 7 3 0
-12 -6 -1 0
12 -5 4 0
12 -4 -2 0
-11 -10 7 0
11 -9 4 0
-11 9 -3 0
11 -7 -4 0
11 -6 2 0
11 -3 2 0
11 3 -2 0
-11 -2 -1 0
-10 -9 3 0
10 9 2 0
10 8 5 0
10 8 -5 0
10 5 -2 0
9 7 6 0
9 -7 4 0
-9 -5 -2 0
-9 -4 3 0
9 4 -2 0
9 -4 1 0
-9 3 1 0
-8 7 5 0
-8 4 -3 0
-8 -3 1 0
7 -4 -3 0
-6 5 1 0
6 -4 3 0
-6 4 1 0
5 -2 1 0
4 -3 1 0
