p cnf 14 62
14 -13 12 0
14 -13 -9 0
14 13 -8 0
-14 -13 -7 0
-14 -12 -11 0
14 12 -8 0
-14 -11 10 0
-14 10 -9 0
14 10 -7 0
-14 9 -7 0
-14 7 -5 0
14 -7 -3 0
-14 -7 1 0
14 -6 -4 0
-14 -6 -4 0
-14 4 -2 0
-14 4 1 0
13 -12 8 0
13 12 7 0
-13 12 6 0
13 12 5 0
-13 -12 3 0
13 -8 5 0
13 8 -2 0
-13 -7 -1 0
13 -6 1 0
-13 5 3 0
-13 5 -1 0
13 5 1 0
13 -3 1 0
-12 11 3 0
12 -10 -9 0
-12 10 4 0
-12 -9 -7 0
-12 9 -1 0
12 -7 4 0
-12 -3 2 0
11 -10 -5 0
-11 10 1 0
-11 7 -6 0
11 6 1 0
-11 5 3 0
11 4 1 0
-11 3 -2 0
10 -8 7 0
10 -8 1 0
10 -7 -5 0
-10 5 4 0
-10 -5 2 0
10 -3 1 0
9 8 -3 0
9 7 2 0
-9 5 -3 0
8 7 -4 0
-8 6 3 0
8 6 3 0
-8 4 1 0
7 -6 -1 0
7 5 -1 0
-6 -5 4 0
-5 -4 -1 0
-3 2 1 0
