p cnf 12 48
-12 -11 5 0
-12 -11 2 0
12 10 -4 0
12 -10 2 0
-12 -9 -7 0
-12 9 6 0
-12 9 -4 0
-12 -9 1 0
12 -8 -7 0
-12 -4 -2 0
12 3 -2 0
12 -3 1 0
11 9 1 0
11 8 -7 0
-11 -8 -6 0
-11 -8 4 0
11 8 2 0
-11 7 -3 0
-11 -7 3 0
11 -7 -1 0
-11 -6 -1 0
-10 -9 -5 0
-10 8 -4 0
10 -8 3 0
-10 8 2 0
-10 7 -6 0
10 -4 3 0
-9 8 2 0
9 -8 -1 0
9 7 -5 0
9 6 4 0
-9 6 1 0
-9 -5 2 0
-9 3 1 0
8 7 5 0
-8 7 -4 0
-8 -7 3 0
-8 7 1 0
-8 6 2 0
8 4 3 0
-8 -2 1 0
-7 -5 -3 0
-7 -4 1 0
-6 -5 3 0
-6 4 1 0
-5 -2 1 0
5 -2 1 0
-4 -3 2 0
