p cnf 14 51
14 -13 -6 0
14 13 4 0
-14 13 1 0
-14 -9 -3 0
14 -6 -4 0
14 -5 2 0
14 4 2 0
14 2 -1 0
-13 12 -10 0
13 -12 -8 0
-13 12 -7 0
-13 11 4 0
-13 10 9 0
13 -9 8 0
13 8 -6 0
-13 -6 2 0
13 -5 2 0
13 4 -1 0
-12 -9 -8 0
-12 9 2 0
-12 -8 -2 0
12 7 -4 0
12 -6 -4 0
12 -4 2 0
-11 -10 -8 0
-11 8 -7 0
11 8 -2 0
11 7 2 0
11 6 -5 0
11 6 5 0
-11 5 3 0
11 -5 -2 0
-10 -8 -5 0
-10 -8 4 0
10 -7 2 0
10 -6 -2 0
-10 5 1 0
10 4 -2 0
-10 -2 1 0
9 -8 6 0
9 4 -2 0
9 -4 -1 0
8 7 -2 0
-8 6 -5 0
-8 6 4 0
-8 6 1 0
-7 -6 -2 0
-7 -5 -2 0
-7 -3 2 0
6 -5 -4 0
-5 4 -1 0
