p cnf 13 56
13 -12 11 0
-13 12 -8 0
13 -12 -5 0
-13 -12 3 0
13 -12 -3 0
-13 11 1 0
-13 -10 -7 0
-13 10 -2 0
-13 -10 -2 0
-13 -9 1 0
-13 7 5 0
13 7 5 0
12 -11 4 0
12 10 -8 0
-12 9 -8 0
-12 9 5 0
12 -8 6 0
12 8 -4 0
-12 -8 -2 0
12 -6 -4 0
12 -4 3 0
11 10 8 0
11 10 4 0
-11 9 -3 0
11 -9 -1 0
-11 -8 -3 0
-11 -4 1 0
11 4 1 0
11 3 -1 0
-11 3 -1 0
10 9 5 0
10 -8 2 0
-10 8 1 0
-10 -8 1 0
10 -6 -2 0
10 5 -1 0
-10 2 -1 0
-9 7 -6 0
-9 -7 -4 0
-9 7 -1 0
9 -5 3 0
9 -5 -3 0
-9 -3 1 0
-8 -7 -5 0
8 7 -5 0
8 6 2 0
-8 6 -1 0
8 6 1 0
-8 -3 1 0
8 -2 -1 0
-7 5 2 0
7 -5 -1 0
-7 4 -1 0
-6 -4 1 0
-5 -3 -1 0
4 -3 1 0
