p cnf 11 61
11 9 5 0
-11 9 -4 0
11 -9 3 0
11 -9 -2 0
-11 8 -2 0
-11 -6 5 0
11 6 3 0
11 -5 1 0
11 4 3 0
11 -4 2 0
11 4 2 0
-11 3 -1 0
-10 -9 -5 0
-10 -9 -4 0
10 9 4 0
-10 9 3 0
-10 9 -3 0
10 -9 3 0
-10 -8 -6 0
-10 -8 5 0
-10 8 5 0
-10 -8 4 0
10 -8 -4 0
10 7 -2 0
10 7 2 0
10 7 1 0
10 -6 -3 0
-10 -5 -1 0
10 5 -1 0
10 -4 -3 0
10 3 1 0
-9 8 -7 0
-9 8 6 0
-9 8 -6 0
9 -8 -4 0
9 8 1 0
-9 -7 -6 0
-9 -7 -3 0
-9 -7 1 0
9 -6 2 0
-9 6 1 0
9 -5 3 0
-9 4 -3 0
-8 -7 6 0
-8 -7 -6 0
8 -6 3 0
8 6 -1 0
8 -6 -1 0
-8 -5 -3 0
8 -5 -1 0
8 -2 -1 0
7 6 5 0
-7 6 -4 0
7 -6 1 0
7 6 1 0
7 -4 -3 0
7 -3 2 0
7 -2 1 0
6 5 -3 0
-5 -2 1 0
-4 -3 2 0
