p cnf 14 90
14 -13 -8 0
-14 -12 8 0
14 -12 -3 0
14 11 -8 0
14 11 4 0
-14 -11 3 0
14 -9 -6 0
-14 9 4 0
-14 9 -3 0
-14 -8 -6 0
-14 -8 5 0
-14 -7 -6 0
14 5 -1 0
-14 4 2 0
14 2 1 0
-13 -11 -10 0
13 -11 10 0
-13 -11 -5 0
13 -10 6 0
13 10 5 0
13 10 4 0
-13 -9 -7 0
13 -8 7 0
13 7 -3 0
13 7 -2 0
13 6 4 0
13 6 -2 0
-13 -5 -3 0
13 5 -3 0
-13 -3 -1 0
12 -11 -7 0
12 -11 6 0
-12 11 6 0
12 -11 5 0
-12 11 -1 0
12 -10 7 0
-12 9 8 0
12 7 -6 0
-12 7 -5 0
-12 7 -4 0
12 6 5 0
-12 -5 -3 0
12 -5 -1 0
-12 4 3 0
-12 4 2 0
12 3 2 0
12 2 1 0
11 10 -9 0
-11 10 6 0
-11 -10 3 0
-11 10 -1 0
-11 -9 6 0
11 -9 -5 0
-11 8 -3 0
-11 -8 -2 0
11 -7 -6 0
11 -7 5 0
-11 -7 4 0
11 -7 -3 0
-11 -7 -1 0
11 -5 -3 0
-11 5 -1 0
11 -4 -3 0
11 4 -2 0
11 3 2 0
-11 3 -1 0
10 8 7 0
-10 -8 6 0
-10 -8 -4 0
10 -6 -3 0
10 6 -2 0
10 5 3 0
10 -5 -3 0
-10 3 -1 0
9 6 -5 0
9 6 4 0
9 -5 2 0
9 3 2 0
-8 6 5 0
8 -5 4 0
-8 -5 3 0
-8 -4 -1 0
7 -6 -5 0
-7 5 2 0
7 5 -1 0
-7 4 2 0
-6 5 -3 0
6 -4 -2 0
6 -4 -1 0
-6 3 2 0
