p cnf 14 60
14 -13 12 0
14 13 -12 0
-14 13 -12 0
-14 -13 1 0
-14 12 9 0
-14 12 -8 0
14 -11 -4 0
14 9 6 0
14 9 -5 0
-14 -8 -3 0
-14 7 -5 0
14 -6 -5 0
13 -12 -11 0
-13 12 8 0
-13 11 -10 0
-13 -9 -6 0
-13 -9 5 0
-13 -9 -3 0
13 -7 -4 0
-13 7 -4 0
13 7 -3 0
-13 -6 -5 0
13 -4 -3 0
12 10 -6 0
12 -10 -3 0
12 -10 -1 0
12 -9 -5 0
-12 -9 4 0
12 9 -1 0
-12 8 3 0
-12 -7 -1 0
12 6 -3 0
-12 -5 -2 0
12 3 2 0
11 -10 -3 0
11 -9 -4 0
-11 9 3 0
-11 7 2 0
11 -5 2 0
-11 -3 -2 0
11 3 1 0
-11 3 1 0
-10 9 -6 0
-10 8 -3 0
-10 -7 6 0
-10 7 -1 0
10 6 -1 0
-9 -8 5 0
9 -6 -5 0
9 -5 -1 0
-9 4 3 0
9 3 1 0
9 -3 -1 0
-8 -7 -5 0
8 -7 -2 0
8 5 -3 0
-8 -5 2 0
-7 -4 3 0
-4 3 -1 0
4 3 -1 0
