p cnf 15 79
15 14 -11 0
15 -13 12 0
15 13 9 0
15 13 2 0
15 12 9 0
15 12 -2 0
-15 -12 1 0
-15 -11 -5 0
-15 -10 7 0
-15 10 -6 0
15 -10 5 0
15 -9 -7 0
15 -9 2 0
15 -8 -7 0
15 7 -6 0
15 7 -5 0
15 -6 1 0
-15 4 -3 0
-14 -12 2 0
14 -11 10 0
-14 11 7 0
-14 -11 -1 0
14 10 8 0
-14 -10 -4 0
14 -9 -3 0
-14 8 1 0
-14 8 -1 0
-14 6 -5 0
14 6 3 0
14 -6 -2 0
14 6 -2 0
-14 4 1 0
13 -12 -4 0
-13 11 8 0
13 -10 -5 0
-13 10 -2 0
-13 7 -3 0
-13 7 1 0
-12 10 -9 0
12 10 -7 0
-12 -9 4 0
12 -5 -3 0
-12 -4 -1 0
11 9 -1 0
-11 8 -3 0
-11 -5 -3 0
10 -9 7 0
-10 8 7 0
-10 -8 6 0
10 8 -4 0
-10 7 4 0
-10 -5 -4 0
10 5 -3 0
-10 5 -2 0
10 -4 -3 0
9 8 6 0
-9 -8 1 0
-9 -8 -1 0
-9 7 -4 0
-9 -7 2 0
9 6 5 0
-9 -5 -2 0
8 7 -6 0
8 -7 2 0
8 -6 -4 0
8 5 1 0
7 6 1 0
-7 5 1 0
-7 -4 -3 0
7 -4 2 0
-7 -4 -2 0
7 3 -2 0
-7 3 2 0
7 -2 1 0
6 -5 -4 0
-6 5 -2 0
-6 2 -1 0
5 2 -1 0
-4 3 2 0
