p cnf 15 50
15 -14 13 0
15 -12 -9 0
-15 -12 7 0
15 -12 -6 0
15 12 4 0
-15 -11 -2 0
-15 -11 2 0
-15 -10 -6 0
-15 9 -4 0
15 7 2 0
-15 6 -4 0
15 -6 4 0
15 -5 -2 0
14 -12 -11 0
14 12 -10 0
-14 -12 -7 0
14 -12 -2 0
14 -11 -5 0
14 -10 8 0
14 -9 5 0
-14 9 -2 0
-14 -7 -6 0
14 5 4 0
-14 5 -3 0
-13 -11 -4 0
13 -10 5 0
13 -9 -3 0
-13 8 -1 0
13 -6 1 0
-13 5 3 0
-13 -5 -1 0
12 -9 -7 0
-12 9 5 0
12 -8 -2 0
-12 3 -1 0
11 9 6 0
-11 -9 -5 0
-11 -9 -2 0
-11 -7 5 0
-11 3 -2 0
-10 9 8 0
-10 8 -3 0
9 -7 -5 0
-9 2 1 0
8 -6 5 0
-8 -4 2 0
-8 3 -2 0
-7 -5 1 0
6 5 -2 0
4 2 -1 0
