p cnf 15 95
15 -14 10 0
15 -14 -6 0
15 14 -3 0
15 -13 3 0
15 12 10 0
15 -12 7 0
15 11 -8 0
-15 11 -3 0
-15 11 1 0
-15 10 -9 0
-15 10 7 0
-15 -10 6 0
-15 -9 -2 0
15 8 -1 0
15 -7 -6 0
-15 5 -4 0
-15 -4 -1 0
14 13 12 0
14 12 -9 0
-14 12 -7 0
-14 12 6 0
14 11 -10 0
-14 -11 -5 0
-14 -11 5 0
-14 11 -4 0
14 10 -9 0
14 -10 -5 0
-14 10 5 0
14 -9 -8 0
14 8 7 0
-14 7 6 0
14 -7 6 0
-14 7 -2 0
14 5 -2 0
14 -5 -1 0
-14 -4 3 0
-14 4 -3 0
-13 -12 -8 0
-13 12 -5 0
13 -11 8 0
13 -11 -4 0
-13 10 -6 0
-13 10 5 0
-13 -10 -4 0
13 -10 -3 0
-13 9 8 0
-13 -9 8 0
13 -9 4 0
13 9 4 0
13 -8 6 0
-13 8 6 0
13 8 2 0
13 -7 4 0
13 -6 4 0
-13 5 4 0
12 11 9 0
12 -11 2 0
12 11 -2 0
12 -11 -1 0
-12 -10 7 0
-12 -9 -8 0
-12 9 4 0
12 8 -6 0
-12 -5 -1 0
11 10 -9 0
11 -10 -7 0
-11 10 6 0
11 -8 5 0
-11 -7 -2 0
11 -7 1 0
-11 6 -1 0
11 -5 -2 0
-11 5 -1 0
-10 -8 -7 0
-10 6 2 0
10 6 -2 0
10 -6 -2 0
-10 -6 -1 0
10 -3 -2 0
-9 8 -6 0
9 -8 3 0
9 7 -6 0
-9 -7 -1 0
-9 5 -1 0
8 7 5 0
8 -6 5 0
8 -3 -2 0
7 -5 -2 0
7 -4 3 0
7 -4 -1 0
7 -3 1 0
-6 -5 1 0
-6 5 -1 0
-6 -3 2 0
-6 -3 1 0
