p cnf 15 49
15 -14 -10 0
-15 14 5 0
15 -13 5 0
-15 -13 -5 0
-15 13 4 0
-15 -12 7 0
15 10 9 0
-15 -9 7 0
-15 9 6 0
15 -8 1 0
15 -5 4 0
-14 13 12 0
-14 13 -10 0
-14 12 11 0
-14 -11 5 0
-14 11 -2 0
-14 -11 1 0
-14 -9 2 0
14 -8 5 0
14 -7 -3 0
-14 6 3 0
-14 -5 3 0
14 -5 2 0
-13 12 9 0
13 -12 9 0
-13 12 -4 0
13 -8 -5 0
-13 7 -6 0
13 5 2 0
12 11 -9 0
12 9 3 0
12 7 3 0
12 6 5 0
12 -5 4 0
-12 -5 1 0
11 8 -7 0
-11 -8 -7 0
11 7 -5 0
-11 7 4 0
-10 9 1 0
-10 8 -7 0
10 8 5 0
-10 8 -4 0
10 -5 -3 0
-7 6 -2 0
7 5 3 0
7 -5 3 0
-5 2 -1 0
-4 2 -1 0
