p cnf 15 119
-15 -14 -6 0
-15 14 -4 0
-15 -13 -12 0
15 -13 8 0
-15 13 -8 0
-15 13 6 0
-15 13 -1 0
-15 -12 11 0
-15 12 4 0
15 -12 -2 0
-15 -11 10 0
-15 11 9 0
-15 11 8 0
15 -11 4 0
-15 -9 8 0
-15 -9 4 0
-15 9 -1 0
15 8 -1 0
-15 -7 -6 0
-15 -7 1 0
-15 -3 1 0
-14 13 6 0
14 13 5 0
-14 11 10 0
14 11 -8 0
14 -11 -1 0
14 9 8 0
14 -9 -7 0
14 -9 -5 0
14 9 -4 0
-14 -9 4 0
14 -9 3 0
14 8 -4 0
-14 8 4 0
14 -7 4 0
-14 7 2 0
14 -7 -1 0
-14 -7 1 0
14 6 5 0
-14 6 3 0
14 -5 3 0
14 5 -2 0
14 5 1 0
14 5 -1 0
-14 5 1 0
14 -4 2 0
14 -4 -1 0
-14 -3 -2 0
-13 12 -7 0
-13 12 -3 0
13 -11 4 0
13 11 -3 0
-13 -10 -3 0
-13 -9 5 0
-13 9 -4 0
13 8 -5 0
-13 -8 2 0
-13 7 1 0
-13 -6 4 0
-13 -4 -1 0
12 -11 9 0
12 11 -1 0
12 10 -6 0
-12 -10 -4 0
-12 10 -4 0
-12 -10 3 0
-12 10 1 0
-12 -9 -6 0
-12 9 -3 0
12 8 -7 0
12 -8 5 0
12 8 3 0
-12 -8 2 0
-12 8 1 0
-12 -7 6 0
12 -7 5 0
12 -7 -1 0
-12 6 -4 0
12 6 3 0
-12 -4 2 0
12 -3 1 0
-11 -10 -6 0
-11 9 3 0
-11 -8 -2 0
-11 7 -5 0
-11 7 -2 0
10 -9 -6 0
10 9 -5 0
-10 9 -3 0
10 9 -1 0
-10 -8 -5 0
10 7 -6 0
-10 -6 -2 0
10 -6 2 0
10 -4 3 0
9 8 -6 0
-9 -8 2 0
-9 7 5 0
-9 -6 -1 0
-9 -5 4 0
9 4 -2 0
-9 -3 2 0
-9 -2 1 0
-8 -7 -6 0
8 7 5 0
8 7 -4 0
-8 6 3 0
-8 5 1 0
8 -4 -3 0
-8 -4 2 0
-8 4 -1 0
7 6 2 0
-7 3 -1 0
7 -2 1 0
6 5 -4 0
-6 5 -4 0
6 -3 -2 0
-6 2 1 0
-4 -3 -1 0
