p cnf 14 51
14 -12 -11 0
-14 12 3 0
-14 -12 2 0
-14 -12 -1 0
14 9 7 0
14 9 -6 0
14 9 4 0
-14 9 3 0
-14 -7 6 0
-14 7 4 0
14 -6 -2 0
14 5 4 0
-14 3 -2 0
14 3 1 0
13 12 -8 0
-13 -12 -6 0
-13 -12 -2 0
13 11 -9 0
13 -8 5 0
-13 -4 2 0
13 2 -1 0
12 11 5 0
12 -10 8 0
12 10 4 0
-12 -8 4 0
12 -6 1 0
-12 -5 -2 0
-12 3 -2 0
-11 -10 -5 0
-11 -9 -8 0
11 -7 3 0
-11 6 2 0
11 4 1 0
-11 -3 -2 0
10 8 -3 0
10 -6 -5 0
-9 7 6 0
-9 -7 3 0
-9 7 -2 0
9 -5 -2 0
-9 -5 -2 0
-9 -5 -1 0
9 4 1 0
-8 -7 -6 0
-8 -4 -1 0
-7 4 -3 0
7 -4 -2 0
-6 5 2 0
-6 -4 -1 0
-5 -4 -3 0
4 -3 1 0
