p cnf 15 91
-15 -14 -13 0
-15 14 11 0
-15 -14 1 0
-15 13 -7 0
-15 -13 5 0
15 -13 -2 0
-15 -13 1 0
-15 11 3 0
-15 9 -5 0
-15 -9 1 0
15 -8 -6 0
-15 8 -3 0
-15 -7 -3 0
15 6 4 0
-15 -5 3 0
-15 4 -1 0
-15 -4 -1 0
15 -3 1 0
-15 2 -1 0
-14 -13 1 0
-14 12 10 0
-14 -12 10 0
-14 -12 8 0
-14 12 -7 0
14 11 9 0
14 11 2 0
14 10 -8 0
-14 10 -6 0
14 10 -4 0
14 9 -4 0
14 8 7 0
14 -8 5 0
14 -8 3 0
-14 -5 -2 0
14 -4 -2 0
-13 11 8 0
13 -11 -2 0
-13 -10 6 0
-13 -10 -5 0
-13 10 5 0
-13 -10 5 0
-13 9 7 0
13 8 -1 0
13 7 6 0
13 -7 -4 0
-13 6 -5 0
13 -5 4 0
13 -5 -1 0
-12 11 -3 0
-12 10 -3 0
12 -10 -1 0
12 -9 5 0
12 8 5 0
12 8 2 0
12 -5 -4 0
-12 -5 -2 0
12 5 -1 0
12 -3 -1 0
-11 9 4 0
-11 -9 -3 0
-11 8 2 0
11 -7 -6 0
11 5 4 0
-11 -4 3 0
11 4 -1 0
10 9 2 0
-10 -8 -5 0
10 8 4 0
10 -8 -2 0
-10 -7 -4 0
10 5 -2 0
10 3 -2 0
9 8 -6 0
-9 -8 6 0
-9 8 3 0
9 8 3 0
9 7 -2 0
9 7 -1 0
-9 5 -3 0
9 5 -1 0
-9 -4 2 0
-8 7 -5 0
8 6 -1 0
-8 -3 -1 0
-7 -5 4 0
7 -2 -1 0
-6 5 2 0
6 5 1 0
-6 -4 1 0
4 -3 -2 0
-4 -2 -1 0
