p cnf 13 59
-13 -12 -9 0
-13 12 6 0
-13 11 -9 0
13 11 8 0
13 9 7 0
13 9 -1 0
13 8 -4 0
13 -7 4 0
-13 7 -2 0
-13 7 -1 0
13 -6 -3 0
-13 6 2 0
13 6 -1 0
13 -5 -4 0
13 4 1 0
12 11 7 0
-12 9 -1 0
12 8 6 0
12 -4 -3 0
-12 -2 -1 0
-11 10 9 0
11 -10 -5 0
-11 10 1 0
-11 9 8 0
-11 -8 -4 0
-11 -5 3 0
11 -4 -1 0
-10 9 7 0
10 8 -3 0
10 -8 1 0
10 7 -5 0
-10 7 3 0
10 7 2 0
10 6 1 0
-10 5 -2 0
10 -5 1 0
10 5 1 0
-9 -8 1 0
9 -7 4 0
-9 7 -2 0
-9 -5 -4 0
-9 5 -2 0
-9 -3 -1 0
8 -7 -5 0
-8 7 -5 0
8 -7 -1 0
-8 6 -3 0
-8 -4 2 0
8 -3 1 0
7 4 3 0
7 -4 1 0
7 -3 -2 0
-7 -3 -2 0
7 2 1 0
6 4 -2 0
6 3 -2 0
-5 -4 -2 0
5 -4 1 0
-5 4 -1 0
