p cnf 13 48
13 -12 -6 0
-13 -11 8 0
13 -11 4 0
13 11 1 0
13 9 -7 0
-13 -8 -3 0
13 -8 -2 0
-13 -8 1 0
-13 -7 -2 0
-13 -6 4 0
13 6 -1 0
13 -5 -2 0
13 4 -1 0
-12 -11 -8 0
12 -11 -5 0
-12 -10 -9 0
12 7 -6 0
-12 -4 -3 0
-11 10 -8 0
11 -10 -3 0
-11 9 -4 0
-11 -7 6 0
11 6 -4 0
-11 -6 2 0
10 -9 4 0
10 -9 1 0
-10 -8 6 0
-10 7 -5 0
10 -5 -3 0
-10 -5 2 0
-10 4 -2 0
9 7 -6 0
-9 7 -2 0
-9 -7 -1 0
-9 6 2 0
-9 -5 4 0
-9 4 -2 0
-9 4 -1 0
9 -4 -1 0
-8 7 -1 0
8 6 5 0
-8 5 3 0
7 -6 2 0
-7 -4 -3 0
-7 -3 -2 0
7 -2 1 0
-6 -4 2 0
-4 3 1 0
