p cnf 14 67
14 -13 -10 0
-14 -13 7 0
14 12 -11 0
14 12 -5 0
-14 12 2 0
-14 -11 -10 0
-14 -11 10 0
-14 11 8 0
14 11 2 0
-14 -11 -1 0
-14 -10 2 0
14 9 -4 0
-14 -9 2 0
-14 8 4 0
-14 -7 6 0
14 -6 -5 0
13 12 10 0
13 12 -10 0
13 -12 9 0
13 12 8 0
13 12 7 0
-13 -12 5 0
13 12 4 0
13 -12 -3 0
-13 -10 7 0
-13 -9 8 0
13 -9 -7 0
13 -9 3 0
13 -8 6 0
-13 7 -2 0
-13 7 -1 0
-13 -5 1 0
12 11 -4 0
12 11 1 0
12 -8 7 0
-12 8 5 0
-12 -8 4 0
12 -7 -3 0
12 3 -1 0
11 9 6 0
11 7 -1 0
-11 -5 4 0
-11 5 4 0
11 -5 2 0
11 -4 3 0
11 -4 -1 0
10 9 3 0
10 -8 -2 0
-10 -7 -6 0
10 6 -3 0
-10 -6 -1 0
10 -5 3 0
-9 8 2 0
-9 -8 -1 0
9 -7 2 0
9 -5 3 0
-9 -5 -2 0
-9 -2 1 0
7 6 -4 0
7 -5 -3 0
7 4 -2 0
7 4 -1 0
7 3 1 0
-6 -4 -1 0
-5 4 2 0
-5 -2 -1 0
-4 3 -1 0
