p cnf 13 75
-13 12 -10 0
13 -12 -10 0
13 11 7 0
13 11 6 0
13 -10 -4 0
13 10 -1 0
13 -9 8 0
13 9 -4 0
13 8 -7 0
13 7 3 0
-13 -5 -2 0
-13 -5 2 0
13 -4 -3 0
13 4 -1 0
-12 -11 6 0
-12 -11 -4 0
-12 11 1 0
-12 -10 8 0
12 -10 8 0
-12 9 2 0
12 8 -7 0
-12 8 -1 0
12 7 -5 0
-12 7 1 0
12 -6 5 0
-12 6 4 0
12 6 2 0
-12 5 -1 0
-12 4 2 0
-12 -4 1 0
12 2 -1 0
-12 2 -1 0
11 -10 8 0
-11 -10 1 0
11 9 7 0
-11 -9 7 0
11 9 -3 0
11 8 7 0
-11 -8 6 0
11 -8 -1 0
-11 -6 -3 0
11 -6 2 0
-11 -5 -1 0
-11 -4 -2 0
11 -3 -1 0
10 9 -8 0
-10 -9 4 0
10 -9 2 0
10 -8 6 0
10 8 1 0
-10 -7 3 0
-10 7 2 0
10 6 4 0
10 -5 1 0
-10 -5 -1 0
10 4 -3 0
-9 7 -6 0
9 7 6 0
9 -7 6 0
9 -7 2 0
-9 6 -4 0
9 5 1 0
8 7 -2 0
8 5 -2 0
-7 6 5 0
7 -6 -5 0
-7 5 -3 0
-7 4 2 0
-7 3 1 0
7 -2 -1 0
6 5 -2 0
6 5 2 0
6 4 3 0
6 -3 2 0
4 -2 1 0
