p cnf 13 58
13 -12 9 0
13 -12 -4 0
13 -11 7 0
13 -11 -1 0
-13 10 -6 0
13 10 5 0
13 -10 5 0
13 -10 1 0
-13 -8 -4 0
13 8 3 0
13 -8 2 0
13 -8 -2 0
12 11 -10 0
-12 -10 -7 0
12 10 -6 0
-12 -10 1 0
12 10 -1 0
-12 -9 5 0
12 -9 -3 0
12 -9 2 0
12 -9 -1 0
12 -8 7 0
-12 -7 2 0
12 -6 -3 0
12 6 2 0
-12 -5 4 0
11 10 6 0
11 10 3 0
-11 -9 7 0
11 9 -1 0
11 -8 7 0
11 -3 2 0
10 -7 -6 0
-10 6 3 0
-10 -6 3 0
10 6 1 0
-10 4 3 0
10 4 -2 0
-9 -8 1 0
-9 7 5 0
9 -5 -3 0
-9 5 3 0
-9 4 -1 0
9 3 -2 0
-9 3 1 0
8 -7 -2 0
-8 6 5 0
-8 5 -4 0
8 -5 4 0
8 5 3 0
-8 -4 -2 0
-7 6 4 0
7 -4 -1 0
-7 -3 2 0
5 3 -1 0
-4 3 -1 0
4 2 1 0
3 2 -1 0
