p cnf 12 54
12 -11 -9 0
12 11 5 0
12 11 -4 0
12 10 9 0
12 9 -7 0
12 9 7 0
12 -9 6 0
12 -8 5 0
12 -8 3 0
-12 -7 -6 0
12 6 -5 0
12 -6 -4 0
-12 6 -1 0
-12 2 -1 0
11 -10 -2 0
11 -9 -4 0
11 9 3 0
11 -8 -7 0
-11 8 -6 0
-11 -8 -5 0
-11 -5 -4 0
11 5 -2 0
11 4 -3 0
11 -4 -1 0
-11 -3 -2 0
-10 -8 -7 0
-10 8 3 0
10 8 2 0
-10 -7 5 0
10 -7 -2 0
10 6 -3 0
-10 -6 2 0
10 -6 -2 0
-10 6 1 0
9 8 1 0
-9 8 1 0
-9 7 -1 0
9 -6 -3 0
-9 6 3 0
-9 -6 3 0
-9 -5 -2 0
-9 -4 -3 0
9 3 2 0
8 7 -3 0
8 7 3 0
-8 6 2 0
8 3 1 0
-7 6 -4 0
-7 -4 2 0
-7 -3 2 0
7 -3 2 0
-6 4 -2 0
-4 2 1 0
-4 -2 1 0
