p cnf 14 67
14 -13 10 0
-14 13 9 0
14 -12 -10 0
-14 12 -8 0
-14 -12 -7 0
-14 -12 2 0
-14 12 -1 0
-14 11 -8 0
14 -11 4 0
-14 -9 -7 0
14 9 -2 0
-14 8 -5 0
-14 -3 1 0
13 11 6 0
13 10 -4 0
13 9 -4 0
13 9 3 0
13 -8 -3 0
13 -5 4 0
-12 11 6 0
12 11 -3 0
12 11 3 0
12 -11 2 0
-12 -11 2 0
-12 -10 -5 0
12 9 5 0
-12 7 -1 0
12 6 -5 0
12 6 5 0
-12 3 -2 0
-11 10 -8 0
-11 10 5 0
11 -10 -2 0
-11 -9 -8 0
-11 9 2 0
11 7 -6 0
-11 -7 1 0
-11 6 5 0
11 -6 -2 0
-11 6 -2 0
-11 5 -4 0
-11 -5 -1 0
-10 9 8 0
-10 8 3 0
10 -7 6 0
-10 6 -5 0
-10 -6 1 0
10 5 3 0
-10 -5 1 0
-9 -7 -6 0
-9 7 -6 0
9 -7 -2 0
-9 7 1 0
9 -6 1 0
8 7 3 0
8 5 2 0
-8 -3 -1 0
-8 -2 1 0
8 -2 -1 0
-7 -5 4 0
7 -5 3 0
7 -3 1 0
-7 2 -1 0
-6 3 1 0
5 4 2 0
3 2 -1 0
-3 -2 1 0
