p cnf 14 86
-14 13 -12 0
14 -13 -8 0
-14 -13 7 0
-14 -13 6 0
-14 -12 -9 0
-14 -12 6 0
-14 12 2 0
-14 11 9 0
14 -11 -3 0
-14 -10 9 0
-14 -10 -7 0
14 -10 -6 0
14 -10 -5 0
14 -9 8 0
14 -9 -7 0
-14 -9 4 0
-14 8 -4 0
14 8 1 0
-14 8 -1 0
14 7 6 0
14 -7 1 0
-14 5 -3 0
-14 2 1 0
-13 -12 11 0
-13 12 9 0
13 12 -2 0
13 12 -1 0
-13 -11 -5 0
-13 11 -3 0
13 9 6 0
13 -9 3 0
-12 -11 -7 0
-12 -10 -8 0
-12 -10 -2 0
-12 10 -1 0
-12 10 1 0
-12 9 7 0
-12 -9 -2 0
12 -8 1 0
12 7 -6 0
-12 -7 -1 0
-12 -5 -2 0
12 -5 -2 0
-11 -10 3 0
-11 10 2 0
11 9 8 0
11 9 -5 0
11 -8 -3 0
11 7 4 0
-10 8 -1 0
-10 7 4 0
-10 6 4 0
-10 5 -3 0
10 -5 3 0
10 -4 2 0
-10 4 -1 0
-10 2 1 0
9 8 7 0
9 8 -6 0
9 8 -5 0
9 -8 -4 0
9 8 1 0
-9 7 4 0
9 7 1 0
-9 -7 -1 0
9 -6 -4 0
9 6 2 0
9 -5 2 0
9 -5 -1 0
-9 3 -1 0
-9 -3 1 0
-8 7 -4 0
8 -6 -4 0
8 5 -2 0
-8 -5 -1 0
8 4 3 0
8 -3 1 0
-7 6 -2 0
-7 3 -2 0
-7 3 2 0
-6 5 -4 0
6 -5 2 0
-6 -4 2 0
-6 3 -1 0
-5 4 2 0
5 3 2 0
