p cnf 12 48
-12 -11 -10 0
-12 11 -10 0
12 11 -8 0
-12 11 3 0
12 11 -1 0
-12 10 -8 0
12 10 -7 0
-12 -10 -2 0
12 -9 -2 0
-12 6 3 0
-12 -6 -2 0
-12 -5 -2 0
-12 -4 -1 0
-12 -3 -2 0
12 3 1 0
12 2 -1 0
12 -2 -1 0
-11 -10 -6 0
11 -10 6 0
11 -10 5 0
-11 10 -2 0
-11 7 -2 0
10 9 6 0
-10 9 -4 0
10 9 4 0
10 9 2 0
-10 5 2 0
-10 3 2 0
-9 -8 2 0
9 7 2 0
9 -7 -1 0
-9 -7 1 0
-9 6 3 0
9 -4 2 0
-8 -7 2 0
-8 6 4 0
-8 6 2 0
-8 6 -1 0
8 5 3 0
-8 -3 2 0
-8 -2 -1 0
-7 -6 3 0
-7 4 -3 0
-7 -3 -1 0
6 -4 2 0
-6 2 -1 0
-6 -2 1 0
5 -4 -1 0
