p cnf 14 50
14 13 -4 0
-14 12 -6 0
-14 11 -10 0
14 11 -7 0
14 11 5 0
-14 11 -5 0
-14 11 -4 0
-14 9 -7 0
14 -9 3 0
-14 7 3 0
13 -12 9 0
13 11 7 0
13 -11 -6 0
-13 -11 1 0
-13 9 -8 0
13 -7 6 0
-13 -6 5 0
-13 4 -1 0
12 11 -4 0
12 -10 8 0
-12 -9 -5 0
12 -7 2 0
-12 7 1 0
12 -6 4 0
-12 -5 1 0
11 10 9 0
-11 10 2 0
-11 -9 -5 0
-11 8 1 0
-11 -7 5 0
-11 7 -4 0
-11 -6 2 0
11 5 -2 0
-11 -5 2 0
-11 5 2 0
10 9 -2 0
10 6 3 0
-10 2 -1 0
9 8 4 0
9 8 -4 0
9 -7 -6 0
8 7 -3 0
8 -7 -3 0
8 5 -3 0
-8 -4 -2 0
8 4 -1 0
7 -5 3 0
7 4 3 0
4 -3 2 0
-4 -2 -1 0
