p cnf 15 61
-15 13 1 0
-15 -12 -10 0
-15 12 5 0
-15 -12 2 0
-15 -11 -2 0
-15 10 9 0
-15 -10 -3 0
15 -9 7 0
15 9 5 0
-15 -9 -4 0
15 8 6 0
-15 8 -1 0
-15 -7 -5 0
-15 7 4 0
-15 6 -5 0
-15 -6 -3 0
15 5 4 0
15 -4 3 0
15 3 1 0
14 -13 11 0
-14 -13 4 0
-14 12 -2 0
14 -12 2 0
14 11 10 0
-14 9 2 0
-14 7 5 0
14 6 2 0
-14 -6 -2 0
14 5 -2 0
14 -4 -3 0
13 12 -9 0
-13 12 -9 0
-13 12 -8 0
13 12 -7 0
-13 -12 -2 0
13 -10 5 0
-13 9 3 0
13 -8 3 0
13 6 1 0
-13 5 3 0
-12 10 8 0
12 -10 -4 0
12 -9 8 0
12 -7 -3 0
-12 -4 3 0
12 3 1 0
12 2 1 0
11 7 -5 0
10 -8 -6 0
-10 6 2 0
9 8 -2 0
-9 -7 -3 0
-9 6 -5 0
-9 3 2 0
-8 7 3 0
-7 6 2 0
-7 -6 2 0
-7 -5 2 0
7 4 -2 0
6 5 -1 0
4 3 -2 0
