p cnf 13 56
13 12 -3 0
13 -11 7 0
13 -10 -8 0
13 10 -3 0
-13 -9 -8 0
-13 9 7 0
-13 9 -4 0
-13 -9 -4 0
-13 9 3 0
-13 7 -2 0
13 -6 -5 0
13 -6 3 0
13 -4 -1 0
13 -2 1 0
-13 2 1 0
12 -11 8 0
12 -11 -7 0
12 -11 4 0
-12 10 8 0
-12 -9 5 0
12 -8 -5 0
-12 7 -4 0
-12 -7 -2 0
-12 -4 1 0
11 -10 -3 0
11 9 -4 0
-11 9 -3 0
11 -8 5 0
11 7 -2 0
-11 6 -4 0
-11 5 -3 0
11 -3 2 0
-10 -9 8 0
-10 9 4 0
10 8 4 0
10 -7 -4 0
-10 7 -2 0
10 -6 3 0
-10 -5 4 0
-10 2 1 0
-9 -8 -6 0
9 -8 -6 0
-9 6 4 0
9 4 -3 0
9 3 -1 0
-9 3 -1 0
-9 -2 1 0
8 7 5 0
-8 4 -3 0
-8 4 1 0
-8 4 -1 0
-7 6 4 0
-7 -5 -4 0
7 -5 3 0
6 -3 -1 0
5 3 2 0
