p cnf 13 47
-13 -12 3 0
-13 -9 2 0
13 8 -1 0
-13 -7 -4 0
12 10 -5 0
12 -10 -2 0
12 10 -2 0
12 -9 -7 0
12 -9 1 0
-12 -8 3 0
-12 7 -6 0
-12 -7 -5 0
12 -7 -3 0
-12 7 1 0
12 6 3 0
-12 6 -2 0
12 -2 1 0
-11 -10 4 0
-11 -10 -2 0
-11 -9 4 0
-11 -8 -2 0
-11 7 6 0
11 -7 -5 0
-11 -7 5 0
-11 5 -4 0
-11 2 1 0
-10 9 4 0
10 -9 3 0
-10 8 -5 0
-10 -7 6 0
-10 7 4 0
10 -6 -5 0
10 5 -4 0
10 4 -2 0
-9 -8 -7 0
9 -8 -4 0
9 -7 1 0
9 -6 2 0
9 -5 2 0
9 -4 1 0
9 2 1 0
8 -7 1 0
-7 5 -4 0
-7 5 3 0
-7 -3 -2 0
-5 2 1 0
4 2 1 0
