p cnf 15 48
-15 -13 2 0
15 -12 -6 0
15 12 4 0
-15 -10 3 0
-15 9 -4 0
-15 6 5 0
15 -5 -2 0
-15 -4 3 0
-14 -12 -7 0
14 -12 -2 0
14 -11 -5 0
14 -11 2 0
-14 -10 1 0
14 -9 5 0
-14 9 -2 0
-14 8 7 0
-14 5 -3 0
14 -5 -3 0
13 12 9 0
13 12 -1 0
13 -11 1 0
13 -9 -8 0
13 -9 -3 0
-13 8 5 0
-13 -8 -4 0
13 -6 1 0
13 -5 1 0
-13 -3 -2 0
-12 11 2 0
-12 9 -2 0
12 -8 -2 0
-12 7 3 0
-12 5 -1 0
11 -9 -5 0
-11 8 -5 0
-11 8 1 0
-11 -7 5 0
-11 -7 1 0
10 -9 -8 0
-10 9 5 0
-10 9 -3 0
-10 2 1 0
9 -7 -5 0
-9 3 -1 0
8 -6 5 0
-7 -5 1 0
6 5 -2 0
4 2 -1 0
