p cnf 15 107
15 -14 -10 0
-15 -14 -7 0
-15 -14 5 0
-15 14 3 0
-15 -13 -10 0
15 -13 -6 0
-15 -13 -5 0
15 -12 -6 0
-15 -11 9 0
15 -11 5 0
-15 -11 5 0
15 -9 -3 0
15 -8 -6 0
15 -7 5 0
-15 7 2 0
15 -7 2 0
15 6 3 0
-15 -6 1 0
15 -5 -4 0
-15 -5 1 0
-15 5 -1 0
-15 4 3 0
15 3 -1 0
-15 -2 -1 0
-14 -13 -9 0
-14 -13 -7 0
-14 13 2 0
-14 -11 10 0
14 10 1 0
14 9 -8 0
14 -9 -7 0
-14 -9 6 0
-14 -9 3 0
-14 9 -1 0
14 -8 6 0
-14 -6 1 0
14 -4 -3 0
-14 -4 2 0
-14 3 -2 0
13 -12 -8 0
-13 12 -7 0
13 12 -6 0
13 12 5 0
13 -11 10 0
13 -11 -9 0
-13 -11 -7 0
13 -11 -1 0
13 -10 -7 0
-13 -10 -3 0
13 -9 2 0
-13 -9 -1 0
13 -8 -7 0
13 7 -2 0
13 -6 4 0
-13 4 3 0
-12 -9 -1 0
12 8 7 0
-12 8 -7 0
12 -8 6 0
12 8 -2 0
-12 8 1 0
-12 -5 -3 0
-12 -4 -3 0
12 4 -1 0
-11 10 7 0
11 9 -4 0
11 9 4 0
-11 9 2 0
11 -8 -4 0
-11 7 3 0
11 7 -1 0
11 -7 1 0
-11 6 -5 0
-11 -6 1 0
-11 5 2 0
11 -4 3 0
-10 9 -7 0
10 -9 -6 0
-10 -9 -4 0
-10 -9 1 0
-10 -8 -6 0
-10 6 1 0
10 -2 1 0
-10 2 -1 0
-9 8 6 0
-9 -8 1 0
9 -7 -2 0
-9 6 5 0
-9 6 -3 0
9 -6 -2 0
8 -7 -5 0
-8 -7 3 0
-8 6 3 0
-8 -5 4 0
-8 5 -2 0
-8 2 1 0
7 6 3 0
7 -6 -3 0
7 6 2 0
-7 6 -1 0
7 -6 -1 0
-7 5 -4 0
-7 -2 -1 0
5 3 -2 0
-5 2 -1 0
4 2 1 0
-4 -2 -1 0
