p cnf 14 57
14 -13 8 0
14 12 -11 0
14 12 -1 0
14 11 5 0
14 -11 1 0
14 -10 -9 0
-14 7 4 0
14 7 3 0
-14 -7 -2 0
-14 -6 2 0
-14 4 -1 0
13 -12 11 0
-13 12 7 0
-13 -12 2 0
13 11 7 0
13 10 -9 0
-13 9 -7 0
-13 -8 -1 0
-13 -8 1 0
-13 7 -6 0
13 6 -1 0
13 -2 -1 0
-12 11 -9 0
-12 -10 -2 0
12 9 6 0
-12 -7 -5 0
-11 10 -8 0
11 -10 -5 0
11 -10 -3 0
-11 10 -2 0
-11 9 -4 0
-11 9 -2 0
11 -7 6 0
-11 -7 2 0
11 6 1 0
-11 4 -2 0
-11 -4 -1 0
-11 -3 -2 0
-11 2 1 0
10 9 8 0
10 -9 1 0
-10 7 3 0
-10 4 -2 0
9 -8 -6 0
-9 -8 1 0
9 7 3 0
-9 6 -4 0
-9 5 4 0
-9 4 2 0
-9 4 -1 0
-8 7 -1 0
8 -4 -3 0
-7 6 -4 0
-7 -4 -3 0
-7 -3 -2 0
6 -5 -1 0
4 3 2 0
