p cnf 15 56
-15 14 -4 0
15 13 -12 0
-15 13 12 0
15 13 4 0
15 -11 -6 0
-15 -9 -8 0
15 -8 -2 0
15 7 6 0
-14 -13 -5 0
14 13 4 0
14 -12 -11 0
14 11 -10 0
-14 11 8 0
-14 -6 -3 0
-13 -12 -11 0
13 -12 9 0
-13 12 5 0
-13 -12 -4 0
13 -10 8 0
-13 10 -7 0
-13 10 -5 0
13 9 -7 0
-13 9 -5 0
13 -9 2 0
-13 7 -2 0
13 -5 -2 0
-13 2 1 0
12 10 9 0
-12 10 -2 0
-12 -9 8 0
-12 9 8 0
12 -9 2 0
-12 -8 4 0
12 -4 -3 0
-12 4 1 0
11 -10 5 0
-11 9 -8 0
11 9 2 0
-11 8 6 0
11 -8 -4 0
10 -9 -6 0
10 -9 5 0
-10 9 5 0
-10 -8 -4 0
10 7 -5 0
10 -6 4 0
-10 -3 -1 0
-9 -7 1 0
8 5 2 0
8 3 -2 0
-8 3 1 0
-8 -3 -1 0
-7 6 5 0
-6 -5 -1 0
5 4 -2 0
3 -2 1 0
