p cnf 14 79
-14 13 12 0
14 12 -10 0
14 12 -7 0
14 -11 -9 0
14 -11 -8 0
14 10 -9 0
-14 -9 4 0
-14 -8 -1 0
14 -7 6 0
14 6 -1 0
-13 12 10 0
-13 12 -4 0
-13 -11 -10 0
-13 11 8 0
-13 -11 1 0
-13 10 5 0
13 10 -2 0
-13 9 7 0
13 -9 6 0
-13 7 -4 0
13 6 4 0
-13 -6 3 0
-13 -5 -3 0
-13 -4 -3 0
13 -4 -1 0
-13 -3 1 0
12 11 -10 0
12 -11 7 0
12 11 1 0
12 10 -8 0
12 -10 8 0
-12 -10 -1 0
-12 8 6 0
12 8 3 0
-12 8 -2 0
-12 5 4 0
11 -10 9 0
-11 10 5 0
11 10 -1 0
-11 -9 1 0
11 8 -2 0
11 -7 3 0
-11 -6 4 0
-11 -6 2 0
-11 5 -4 0
11 5 -3 0
11 -5 3 0
11 3 2 0
-11 3 -1 0
-10 -9 4 0
10 -9 3 0
10 9 2 0
10 8 -5 0
10 -8 5 0
-10 7 -6 0
-10 6 5 0
10 -5 1 0
10 4 3 0
-10 -4 -3 0
10 -3 -1 0
10 2 1 0
-9 6 -5 0
-9 6 5 0
-9 -6 5 0
9 6 -5 0
9 -5 1 0
-8 7 5 0
-8 6 2 0
8 -5 3 0
8 -5 -2 0
8 5 2 0
-8 4 -3 0
8 3 -2 0
8 2 1 0
-8 2 1 0
-6 5 1 0
-6 3 -1 0
4 3 2 0
3 -2 1 0
