p cnf 15 56
-15 -14 -11 0
-15 -13 9 0
15 13 -8 0
-15 -13 6 0
-15 11 -4 0
-15 8 2 0
15 -7 2 0
15 6 -5 0
-15 -4 2 0
15 2 -1 0
-14 -13 -12 0
14 13 -6 0
-14 12 8 0
14 -10 5 0
14 -9 6 0
14 7 6 0
14 7 -3 0
-14 6 -5 0
14 -6 -1 0
14 3 -2 0
13 12 8 0
13 12 -2 0
13 11 10 0
-13 11 -7 0
13 11 -1 0
13 -9 8 0
13 -6 -5 0
-13 4 -2 0
13 -4 2 0
12 -11 -8 0
-12 10 1 0
-12 9 4 0
-12 -8 -7 0
12 -8 5 0
-12 7 -1 0
11 -10 -3 0
11 -10 1 0
11 9 -1 0
10 8 -4 0
10 -8 -3 0
10 8 -2 0
10 6 -2 0
9 8 7 0
9 -8 -2 0
9 7 -1 0
-9 5 3 0
9 5 1 0
-9 3 -2 0
-8 -7 6 0
8 -6 -3 0
8 -6 -1 0
8 6 1 0
8 5 2 0
-7 -6 -2 0
-7 5 4 0
-7 -3 -2 0
