p cnf 14 53
14 -13 -12 0
-14 13 3 0
14 11 -9 0
14 10 -2 0
-14 -5 -4 0
14 -2 -1 0
-13 -12 -6 0
-13 -11 -9 0
-13 11 -6 0
-13 11 1 0
-13 10 9 0
-13 10 2 0
13 -9 -8 0
13 8 -6 0
13 7 -5 0
-13 7 -2 0
13 6 5 0
13 6 3 0
-13 5 -2 0
13 2 1 0
-12 11 8 0
-12 -11 -4 0
12 10 4 0
-12 -9 4 0
-12 8 3 0
-12 6 5 0
-11 -10 8 0
11 9 4 0
11 9 -3 0
-11 8 -5 0
11 8 -2 0
-11 7 -6 0
-11 -5 3 0
11 4 -2 0
11 3 1 0
10 -9 -7 0
10 -8 1 0
-10 -7 -5 0
-10 5 -4 0
-10 5 -2 0
-10 -2 1 0
-9 -7 6 0
-9 7 -2 0
-9 -7 -1 0
9 -6 -3 0
-9 -3 2 0
-9 -3 -1 0
-8 5 -4 0
-7 -5 -3 0
-7 -3 -2 0
-6 5 -3 0
-5 -4 -2 0
-5 -4 2 0
