p cnf 15 66
15 -14 12 0
15 -14 10 0
-15 -14 -8 0
-15 14 -1 0
-15 -13 11 0
15 13 -10 0
-15 13 -4 0
15 13 1 0
15 11 -1 0
-15 -10 2 0
-15 8 -3 0
-15 -7 3 0
15 7 2 0
-15 7 -2 0
-15 3 -1 0
14 -13 11 0
14 13 -10 0
-14 -12 -11 0
-14 -12 -6 0
14 12 4 0
-14 11 -9 0
14 -10 1 0
-14 -9 -2 0
-14 8 2 0
13 -12 8 0
13 -12 -7 0
13 12 -4 0
13 -11 6 0
-13 10 3 0
13 -9 -4 0
13 -9 4 0
13 -8 3 0
-13 -6 -1 0
-13 4 -2 0
13 2 1 0
12 -11 -3 0
-12 -10 1 0
12 9 -8 0
-12 -8 -7 0
12 -7 -1 0
12 -5 -3 0
12 -3 2 0
11 -10 4 0
-11 8 -1 0
10 -9 -7 0
-10 -9 -4 0
10 8 2 0
-10 -7 -5 0
10 7 -2 0
-10 6 4 0
10 5 -3 0
-10 4 1 0
-10 2 -1 0
-9 8 3 0
9 -7 3 0
-9 5 -2 0
9 5 -2 0
9 -3 -2 0
8 6 -4 0
8 5 -2 0
-8 -3 2 0
-7 4 -2 0
7 3 -2 0
-5 3 -2 0
-5 3 -1 0
4 -2 -1 0
