p cnf 12 56
-12 11 9 0
12 -11 5 0
-12 10 3 0
-12 9 -7 0
12 9 -7 0
12 9 2 0
-12 -7 6 0
-12 -6 -5 0
-12 6 -5 0
-12 -6 -3 0
12 5 4 0
12 -5 4 0
-12 5 2 0
-12 4 -2 0
12 -4 1 0
11 -10 -8 0
-11 -10 -6 0
-11 -9 -3 0
-11 -9 3 0
-11 9 -1 0
-11 8 7 0
11 -8 2 0
-11 7 2 0
11 7 -1 0
-11 -5 4 0
-11 5 4 0
11 5 3 0
11 -5 1 0
11 5 -1 0
-10 -9 -7 0
-10 9 2 0
10 -9 -1 0
10 9 1 0
10 -8 -4 0
-10 7 2 0
-10 6 -2 0
-10 -6 1 0
9 8 4 0
-9 -8 -1 0
9 7 5 0
9 7 -2 0
-9 6 -1 0
9 4 -2 0
-9 2 1 0
8 -7 5 0
-8 -7 -4 0
-8 -7 -3 0
-8 7 1 0
8 5 -1 0
8 4 2 0
-8 -4 -1 0
7 4 1 0
6 -4 -1 0
-6 -3 2 0
6 2 1 0
-5 2 1 0
