p cnf 15 56
-15 -14 -13 0
15 -14 5 0
-15 14 -3 0
-15 12 9 0
-15 -12 4 0
15 8 -5 0
15 8 -3 0
-15 -7 -2 0
-14 13 -11 0
-14 13 -8 0
14 13 4 0
-14 11 -4 0
14 10 6 0
-14 -10 4 0
14 -8 4 0
14 8 -3 0
14 -8 2 0
14 -6 5 0
13 9 7 0
13 -8 7 0
13 -8 -5 0
-13 -8 2 0
13 -6 4 0
13 4 1 0
12 -11 -10 0
-12 -11 5 0
12 -11 -3 0
12 10 -6 0
12 9 8 0
-12 -8 -4 0
-12 -7 -3 0
-11 10 -9 0
11 -10 -4 0
-11 -9 -3 0
-11 9 1 0
11 -5 -2 0
-11 -5 -1 0
11 -5 -1 0
-11 3 2 0
-11 2 -1 0
-10 9 8 0
-10 -9 7 0
-10 -8 5 0
10 -8 -4 0
-10 -8 -3 0
10 8 1 0
-10 -7 3 0
-10 7 -1 0
10 -6 -3 0
-9 -6 -5 0
-9 -3 -1 0
8 -5 3 0
-7 -5 1 0
-7 2 -1 0
5 -4 2 0
-5 4 -1 0
