p cnf 14 53
14 13 7 0
14 -13 5 0
-14 13 2 0
14 -13 2 0
-14 12 10 0
14 12 9 0
-14 -12 9 0
14 -12 -3 0
-14 10 -8 0
-14 10 3 0
-14 9 4 0
14 7 -4 0
-14 -6 1 0
13 12 10 0
13 12 9 0
13 -12 5 0
-13 -12 3 0
13 11 6 0
-13 -10 -7 0
13 -10 4 0
13 9 -6 0
13 9 1 0
-13 5 2 0
-12 -11 -8 0
12 11 -7 0
12 8 7 0
-12 5 2 0
12 4 2 0
11 -10 -6 0
11 9 -4 0
11 9 1 0
11 -8 -2 0
-11 -7 4 0
-11 -7 -3 0
11 -5 -3 0
-10 9 -2 0
-10 6 -4 0
-10 -6 3 0
10 4 -1 0
-9 -7 -3 0
-9 7 2 0
-9 7 -1 0
-9 -6 2 0
9 6 2 0
-9 -2 1 0
8 7 4 0
-7 6 -5 0
-7 5 -4 0
7 4 3 0
-6 5 3 0
6 5 2 0
-4 3 1 0
4 2 1 0
