p cnf 15 63
15 -14 10 0
15 14 3 0
-15 13 10 0
15 13 -5 0
15 -12 -5 0
-15 12 -5 0
-15 -8 1 0
15 7 1 0
-15 -7 1 0
-15 5 2 0
-14 -13 11 0
14 -13 8 0
14 -13 5 0
14 -12 11 0
14 -11 9 0
-14 10 9 0
14 10 -7 0
-14 10 1 0
14 -9 -7 0
-14 9 -1 0
14 8 3 0
14 8 -2 0
14 7 -4 0
-14 -6 -1 0
14 -4 -3 0
-14 3 2 0
-13 -11 -7 0
-13 10 7 0
13 10 -1 0
13 -9 1 0
13 -8 3 0
13 -4 3 0
-13 -4 -2 0
-12 -11 9 0
12 11 -7 0
-12 -11 2 0
-12 -10 -9 0
-12 -10 5 0
12 6 4 0
-12 4 1 0
11 10 -3 0
-11 9 -6 0
11 8 -5 0
-11 -8 -3 0
11 -7 4 0
-11 -5 4 0
11 4 2 0
11 4 -1 0
-10 9 2 0
10 7 -3 0
10 4 -2 0
-9 -8 3 0
9 -7 -6 0
-9 -3 1 0
-9 -3 -1 0
-8 -7 6 0
8 6 1 0
8 -4 -3 0
8 -3 1 0
-7 -6 -5 0
-6 4 -3 0
6 2 1 0
5 2 -1 0
