p cnf 12 51
12 11 5 0
12 -10 3 0
12 9 -8 0
-12 9 -4 0
-12 -8 -6 0
-12 8 6 0
12 -8 -5 0
-12 -8 -2 0
12 -7 -6 0
-12 7 -5 0
-12 7 4 0
12 -4 -1 0
-12 3 -2 0
-12 -2 -1 0
11 9 6 0
-11 -9 5 0
11 -9 2 0
11 8 7 0
-11 -7 -4 0
11 -7 -3 0
-11 -6 -4 0
11 6 -2 0
10 9 -7 0
10 -9 3 0
10 8 4 0
-10 -8 3 0
10 -7 5 0
10 6 -5 0
10 5 -3 0
10 3 -1 0
10 -2 1 0
-9 -8 3 0
9 7 -1 0
9 -6 4 0
8 7 -6 0
-8 7 -6 0
8 4 -2 0
8 4 2 0
-7 -6 2 0
-7 5 4 0
-7 -5 -2 0
-7 -5 -1 0
7 -2 -1 0
-6 -5 3 0
6 -5 -1 0
-6 -2 1 0
-5 2 1 0
4 -3 2 0
4 -3 -2 0
-4 -3 2 0
4 3 -1 0
