p cnf 13 80
-13 -12 4 0
13 -11 -8 0
-13 -11 8 0
13 11 -7 0
13 11 5 0
-13 -11 2 0
13 10 9 0
-13 -10 6 0
-13 -10 5 0
13 10 -3 0
-13 5 2 0
13 -5 1 0
-13 -3 2 0
13 -3 1 0
-13 2 -1 0
12 -11 9 0
12 -11 6 0
12 11 -5 0
-12 -10 -7 0
-12 10 -2 0
-12 -9 -6 0
12 9 -4 0
12 9 1 0
12 9 -1 0
12 -8 -6 0
12 8 -4 0
-12 -8 -4 0
12 8 -1 0
-12 7 -6 0
-12 6 4 0
-12 6 -2 0
-12 -4 -2 0
11 10 7 0
-11 -8 7 0
-11 8 -4 0
-11 -8 -4 0
-11 -7 -3 0
11 -7 3 0
11 -7 -2 0
11 6 3 0
-11 -6 -1 0
-10 9 8 0
-10 9 6 0
-10 9 5 0
-10 -8 -6 0
10 -8 4 0
10 8 1 0
-10 -8 1 0
-10 -7 5 0
-10 -6 2 0
-10 3 2 0
-9 8 2 0
-9 -7 5 0
9 7 -4 0
9 7 2 0
9 6 5 0
9 6 -3 0
-9 6 1 0
-9 4 -3 0
-9 2 1 0
8 7 6 0
8 -6 5 0
8 -6 -5 0
-8 -6 2 0
8 -6 -1 0
-8 -5 4 0
8 4 3 0
-8 -2 -1 0
-7 -6 1 0
-7 5 -2 0
-6 -5 -3 0
-6 5 -2 0
6 -5 -1 0
6 -4 2 0
6 -3 -1 0
-6 -3 1 0
6 2 1 0
-6 -2 -1 0
-5 -4 2 0
4 -2 -1 0
