p cnf 13 59
-13 -12 -1 0
-13 -11 3 0
13 -10 -4 0
13 -8 5 0
13 -7 -5 0
-13 7 -3 0
13 -7 -2 0
13 6 -4 0
-12 -11 8 0
12 11 7 0
-12 11 -2 0
12 11 1 0
-12 10 1 0
-12 -9 -8 0
-12 9 -6 0
12 -9 -2 0
12 8 3 0
12 -8 2 0
-12 -8 1 0
-12 7 3 0
12 -7 1 0
-11 9 6 0
-11 -9 2 0
-11 -8 -2 0
-11 8 -2 0
11 -8 1 0
-11 -7 4 0
11 -7 -4 0
-11 -7 -3 0
-10 -9 -1 0
-10 8 7 0
10 -8 3 0
10 7 -2 0
10 6 -4 0
10 6 -1 0
10 5 -2 0
-10 4 -1 0
-9 -7 -6 0
9 -7 4 0
9 7 -3 0
-9 -7 -1 0
9 -6 4 0
-9 5 2 0
-9 3 1 0
-8 -7 5 0
8 7 -5 0
8 -7 4 0
-8 -7 2 0
8 6 -1 0
-8 5 4 0
-8 -4 1 0
-7 -5 -1 0
-7 -4 -3 0
7 2 -1 0
-6 -5 -4 0
6 -5 3 0
-5 -4 -3 0
5 2 -1 0
3 -2 1 0
