p cnf 13 54
-13 -12 10 0
-13 -12 9 0
13 12 -9 0
-13 -12 7 0
-13 12 -1 0
13 11 -1 0
-13 -10 -9 0
13 -9 7 0
-13 -9 -7 0
-13 -9 -2 0
-13 -7 -4 0
-13 6 -4 0
13 -6 -3 0
-13 5 -4 0
-13 5 4 0
-13 5 -1 0
-13 -3 -2 0
12 -11 7 0
12 -11 5 0
-12 11 -5 0
12 11 -3 0
-12 -11 1 0
-12 9 -3 0
12 8 -1 0
12 7 -5 0
-12 -6 3 0
12 5 1 0
-12 -5 -1 0
11 -10 2 0
11 9 5 0
10 -9 2 0
10 -9 -2 0
10 -8 3 0
10 8 -2 0
-10 8 1 0
-10 -7 -3 0
10 -6 -3 0
10 5 -1 0
-9 -7 -4 0
-9 6 1 0
9 -5 -4 0
-9 4 2 0
-8 7 5 0
8 7 -1 0
-8 6 -5 0
8 -4 -1 0
-8 -2 -1 0
7 -6 -4 0
7 4 3 0
7 4 -1 0
6 -5 3 0
6 5 -2 0
6 3 2 0
-4 2 -1 0
