p cnf 13 55
13 12 11 0
-13 -11 6 0
13 -11 -5 0
-13 -11 4 0
13 -10 -9 0
-13 10 4 0
-13 10 -1 0
13 10 -1 0
-13 9 -5 0
13 -7 -6 0
13 7 5 0
-13 -6 4 0
12 11 8 0
-12 -10 -3 0
-12 9 -7 0
12 8 5 0
12 -8 -3 0
12 -7 6 0
-12 -7 4 0
-12 6 4 0
-12 -6 -3 0
-12 6 1 0
-12 -5 -2 0
12 4 -3 0
-11 -10 -4 0
11 10 1 0
11 9 -8 0
11 -9 -8 0
-11 9 -4 0
-11 -8 7 0
-11 -8 3 0
-11 8 1 0
10 9 -1 0
-10 8 7 0
-10 6 5 0
10 -5 -4 0
10 5 -3 0
9 8 -5 0
-9 -7 -5 0
-9 7 -2 0
-9 6 3 0
8 -7 -1 0
-8 6 5 0
-8 6 -5 0
-8 -6 -2 0
-8 6 2 0
-8 -4 -3 0
8 -4 -2 0
-7 -6 -1 0
-7 -5 3 0
-7 -4 -3 0
-7 -4 -2 0
-6 -4 1 0
5 4 -3 0
-5 4 -1 0
