p cnf 12 48
-12 -11 8 0
-12 11 -3 0
12 11 -3 0
12 10 5 0
-12 10 -3 0
12 -9 5 0
-12 -8 5 0
12 -7 -2 0
12 5 -1 0
12 4 3 0
-12 4 -2 0
-12 -3 -1 0
11 9 7 0
-11 -9 1 0
-11 8 6 0
-11 -8 -2 0
11 -8 -1 0
11 -7 -5 0
11 7 -5 0
-11 6 3 0
-10 9 -7 0
-10 8 5 0
-10 8 -4 0
10 7 6 0
-10 5 3 0
10 -5 2 0
10 -5 -1 0
10 -4 -3 0
9 -8 7 0
-9 -8 -4 0
-9 2 -1 0
9 2 -1 0
9 -2 -1 0
-8 -7 5 0
-8 7 -3 0
8 6 -3 0
8 -6 2 0
8 -5 2 0
8 -5 -2 0
-8 4 -3 0
7 -6 5 0
-7 -5 -3 0
7 -4 -1 0
7 -2 1 0
-6 5 1 0
-6 -4 1 0
-5 4 2 0
-4 -3 -2 0
