p cnf 13 49
13 12 9 0
-13 -11 7 0
-13 -11 -7 0
-13 9 4 0
-13 -8 -2 0
13 -5 2 0
13 5 2 0
12 11 6 0
12 -11 5 0
12 11 1 0
12 10 -4 0
-12 -10 4 0
12 10 -2 0
12 10 2 0
-12 -9 1 0
-12 8 -5 0
-12 8 1 0
12 -6 -4 0
12 -4 -2 0
-12 -4 1 0
-12 -3 2 0
11 -10 7 0
11 -9 2 0
11 8 7 0
-11 -7 -3 0
-11 5 -3 0
-10 -9 4 0
-10 9 2 0
-10 7 -3 0
10 -7 -3 0
-10 6 -4 0
-10 -4 3 0
10 4 2 0
10 3 2 0
9 7 -1 0
-9 -6 4 0
9 5 3 0
9 4 -2 0
-9 -3 1 0
8 -7 -2 0
8 6 5 0
8 -6 4 0
8 -6 3 0
-8 6 1 0
-8 3 -1 0
7 6 1 0
-6 -3 -1 0
6 -2 1 0
-5 3 -2 0
