p cnf 15 105
15 -12 10 0
-15 -12 3 0
-15 -10 -8 0
15 -9 5 0
-15 -9 2 0
-15 -8 -7 0
15 -8 -1 0
-15 -7 -5 0
15 -4 -2 0
-15 -3 -2 0
15 -3 2 0
-15 3 -1 0
14 -13 10 0
14 13 9 0
-14 -13 -7 0
-14 -13 2 0
-14 13 1 0
-14 12 -10 0
-14 12 10 0
14 -12 -5 0
14 -12 1 0
-14 11 7 0
-14 11 3 0
-14 -11 3 0
14 -10 -5 0
14 10 4 0
14 10 -3 0
-14 10 1 0
-14 -9 -8 0
-14 -9 -6 0
14 8 6 0
14 8 -4 0
-14 7 -4 0
14 7 3 0
-14 -7 -2 0
-14 -7 -1 0
14 6 1 0
-14 -6 1 0
14 5 -4 0
-14 -2 1 0
13 -12 3 0
-13 -12 3 0
13 10 -3 0
-13 9 -1 0
-13 7 6 0
13 -7 3 0
13 -6 -2 0
13 -5 -3 0
-13 -4 3 0
13 -4 1 0
-12 11 10 0
12 11 9 0
-12 11 6 0
12 10 9 0
12 -10 -8 0
12 -10 -5 0
-12 10 -4 0
-12 -10 -1 0
12 -9 -7 0
-12 -9 7 0
12 -9 -5 0
-12 -9 -4 0
12 8 6 0
-12 -8 -3 0
-12 8 -1 0
12 -7 4 0
-12 6 5 0
11 -9 5 0
-11 8 -6 0
-11 7 6 0
11 7 4 0
-11 -7 2 0
-11 6 4 0
10 -8 1 0
-10 7 -3 0
10 7 2 0
-10 6 5 0
10 6 -1 0
-10 5 -1 0
-10 -4 3 0
-9 8 -7 0
9 8 6 0
9 8 -4 0
-9 -7 -4 0
-9 6 3 0
9 6 -3 0
9 -5 3 0
-9 5 1 0
9 -3 2 0
-9 -3 1 0
-8 -7 -1 0
8 -6 5 0
-8 6 5 0
8 6 1 0
-8 4 2 0
8 -2 1 0
-8 2 -1 0
-7 -6 -2 0
7 -5 1 0
-7 -4 -3 0
-7 4 3 0
7 3 -1 0
6 4 2 0
-6 4 2 0
5 4 1 0
