p cnf 15 53
-15 -14 3 0
15 13 10 0
-15 13 -7 0
15 13 2 0
15 -12 3 0
15 -11 8 0
15 11 8 0
15 -10 -1 0
-15 9 -7 0
15 9 -1 0
-15 -7 -6 0
-15 -7 -4 0
14 -13 -11 0
-14 13 8 0
14 -13 -6 0
-14 13 -5 0
14 -12 -9 0
-14 -12 -8 0
-14 11 -8 0
14 -11 -6 0
-14 -10 8 0
-14 -10 -6 0
14 -9 6 0
-14 -9 5 0
-14 -4 -2 0
13 -12 -6 0
13 12 -6 0
13 12 -2 0
13 8 -6 0
-13 -2 -1 0
-12 11 -9 0
12 -10 9 0
-12 10 4 0
-12 9 4 0
-12 -9 -3 0
12 6 -2 0
11 -8 4 0
-11 8 2 0
11 -7 1 0
10 9 -1 0
-10 -9 1 0
-10 -8 2 0
-10 -7 5 0
10 -7 4 0
-9 -7 -1 0
9 6 -1 0
-9 -5 -2 0
-8 -6 -2 0
7 -5 -3 0
-7 -3 -1 0
-7 -2 -1 0
5 4 1 0
-5 -2 -1 0
