p cnf 15 102
15 14 7 0
15 -14 -7 0
-15 14 2 0
15 13 -8 0
15 -13 8 0
-15 -13 5 0
-15 -13 -3 0
-15 13 2 0
-15 13 -2 0
-15 -12 11 0
-15 12 -7 0
-15 -12 7 0
15 12 6 0
-15 -11 -10 0
-15 -11 8 0
15 11 -7 0
-15 10 -4 0
-15 -10 -4 0
-15 8 3 0
15 8 2 0
15 6 -5 0
15 5 4 0
14 -13 -2 0
14 11 -10 0
14 11 2 0
-14 -11 2 0
14 10 -7 0
14 -10 1 0
-14 -9 -7 0
14 9 -6 0
-14 9 3 0
14 -8 5 0
-14 -8 -4 0
14 -7 4 0
14 6 -5 0
14 -5 -4 0
-14 -5 2 0
14 5 1 0
14 -4 -3 0
-14 -4 1 0
14 -3 -2 0
-14 -3 1 0
-13 -12 3 0
13 11 -10 0
13 11 6 0
13 11 5 0
13 10 8 0
13 10 -7 0
-13 -10 3 0
13 -9 2 0
13 8 -5 0
13 2 1 0
-12 11 7 0
12 -11 6 0
-12 -11 1 0
12 10 3 0
-12 10 -3 0
12 10 -2 0
-12 -10 -1 0
12 -9 -7 0
-12 -8 -7 0
-12 -8 7 0
12 -8 -4 0
12 6 5 0
-12 5 -4 0
11 -10 9 0
-11 -10 4 0
11 -10 2 0
-11 10 -2 0
11 9 -6 0
11 -9 1 0
-11 -8 7 0
11 7 5 0
-11 7 5 0
-11 7 -3 0
-11 -7 2 0
11 7 -1 0
-11 6 4 0
-11 4 -3 0
-11 -2 1 0
-10 9 8 0
-10 -9 -7 0
-10 8 -7 0
10 8 -6 0
-10 -7 -1 0
10 -6 5 0
10 -6 -2 0
10 -5 -2 0
10 -3 2 0
9 8 -6 0
-9 -8 4 0
9 7 -5 0
-9 5 3 0
-9 5 2 0
8 -7 -1 0
-8 5 4 0
7 5 3 0
7 5 1 0
-7 -4 -3 0
-6 -4 1 0
5 -4 -2 0
-5 -4 1 0
