p cnf 14 81
-14 -13 -4 0
-14 -13 -3 0
14 13 -2 0
-14 -12 11 0
14 -12 -3 0
14 -12 -2 0
-14 12 1 0
14 9 8 0
-14 9 -1 0
14 8 -7 0
-14 8 7 0
14 -8 6 0
-14 -7 -6 0
-14 -7 1 0
14 -7 -1 0
-14 6 -4 0
14 6 -3 0
14 -3 -2 0
-13 -12 -11 0
13 -12 10 0
-13 12 -7 0
13 12 5 0
13 -12 -2 0
13 -11 -7 0
-13 11 -4 0
13 -10 -1 0
13 -9 -7 0
13 9 -6 0
13 -9 -5 0
-13 -9 5 0
13 9 -4 0
13 9 -3 0
13 -9 -2 0
13 8 7 0
-13 8 -5 0
-13 -7 -1 0
-13 6 3 0
13 -6 -2 0
-13 -5 -1 0
13 -5 1 0
-13 -3 2 0
12 11 -1 0
-12 -10 9 0
12 10 6 0
-12 10 1 0
12 9 -8 0
12 -8 5 0
12 8 4 0
12 -7 3 0
-12 7 2 0
12 6 5 0
-12 6 -4 0
12 6 3 0
-12 4 3 0
-12 -4 2 0
-11 -8 -2 0
-11 7 3 0
11 6 -5 0
11 5 -1 0
11 4 1 0
-11 4 -1 0
10 9 -1 0
10 -8 -2 0
10 -7 -6 0
10 7 -6 0
-10 7 5 0
10 6 4 0
-10 6 -3 0
10 6 2 0
-9 -8 2 0
-9 7 -6 0
-9 2 1 0
8 4 -3 0
-7 6 -5 0
7 -6 -3 0
7 -3 -2 0
6 5 1 0
6 4 -1 0
6 -3 -2 0
-6 -3 -1 0
-3 2 -1 0
