p cnf 15 63
-15 -13 -7 0
15 13 5 0
-15 -13 3 0
-15 12 -9 0
15 12 3 0
-15 12 -3 0
15 10 7 0
-15 -10 -6 0
15 10 3 0
15 6 -4 0
-15 5 -4 0
15 5 -4 0
15 -5 3 0
-14 -13 -8 0
-14 11 5 0
14 11 2 0
-14 11 1 0
-14 8 -5 0
14 2 -1 0
-13 12 10 0
13 12 9 0
-13 -12 5 0
-13 11 2 0
13 11 2 0
13 -11 2 0
13 -9 6 0
-13 4 -3 0
-13 -2 -1 0
12 -11 8 0
12 11 -6 0
12 -11 6 0
-12 10 8 0
-12 9 1 0
-12 8 -4 0
-12 -7 4 0
12 -6 -1 0
-12 5 4 0
-12 -4 -3 0
12 2 -1 0
-11 10 -8 0
-11 8 -5 0
11 7 -5 0
-11 -4 1 0
11 3 -1 0
-10 9 -5 0
-10 9 1 0
-10 6 3 0
10 -6 1 0
10 4 1 0
10 2 1 0
9 -7 3 0
9 7 2 0
-8 -7 -3 0
-8 7 -1 0
-8 -6 -3 0
-8 2 1 0
-7 -6 5 0
7 -6 -1 0
7 5 -4 0
-7 5 1 0
6 -5 3 0
4 2 -1 0
-3 -2 1 0
