p cnf 15 62
15 -14 -7 0
-15 14 -3 0
-15 -13 -4 0
-15 -13 1 0
-15 12 -11 0
-15 12 6 0
15 12 5 0
15 10 -7 0
15 -10 -7 0
-15 -10 -6 0
-15 -10 -4 0
-15 8 3 0
15 7 3 0
-15 7 -1 0
-15 -6 -2 0
-15 -4 -3 0
-14 13 1 0
14 -13 -1 0
-14 -12 11 0
14 -12 7 0
14 -11 -8 0
14 10 4 0
-14 8 2 0
-14 -6 2 0
-14 -6 -2 0
-14 5 2 0
14 -2 1 0
14 2 1 0
-13 -12 1 0
-13 -11 10 0
-13 -10 3 0
-13 6 -4 0
-13 4 1 0
-13 -2 1 0
-12 11 6 0
-12 -11 -3 0
12 9 7 0
12 7 4 0
-12 -7 -4 0
12 7 1 0
12 6 -2 0
12 5 -1 0
-12 -3 2 0
-11 10 6 0
-11 -9 6 0
-11 -9 -6 0
11 7 -3 0
-11 6 1 0
-11 4 3 0
-11 4 -1 0
10 -9 -8 0
10 -9 -7 0
10 -8 -6 0
10 -2 -1 0
-9 -8 -6 0
-7 6 3 0
-7 5 -4 0
6 5 -4 0
-5 4 -3 0
5 -3 2 0
-4 3 -1 0
-3 2 -1 0
