p cnf 15 86
15 -14 -12 0
-15 -14 -7 0
15 14 -4 0
-15 -14 -2 0
-15 13 -10 0
15 -13 5 0
15 12 8 0
15 -12 -1 0
15 11 -9 0
15 -11 -3 0
15 -9 3 0
15 -9 2 0
-15 8 3 0
-15 -8 -2 0
15 -8 -1 0
15 7 1 0
15 6 5 0
-14 -13 -2 0
-14 -12 -9 0
14 12 7 0
-14 12 2 0
-14 11 8 0
14 11 7 0
-14 -11 5 0
14 11 -3 0
-14 10 8 0
14 10 -4 0
-14 10 3 0
14 10 -2 0
14 10 2 0
14 -9 -1 0
14 6 5 0
14 -6 -4 0
14 -6 3 0
-14 6 -2 0
-14 -2 1 0
-13 -12 -7 0
-13 -10 6 0
13 10 -6 0
13 -10 1 0
-13 9 8 0
-13 -9 -7 0
13 9 -7 0
13 9 -3 0
13 9 -1 0
13 -8 5 0
13 8 -3 0
-13 -6 4 0
-13 5 -3 0
-13 -3 2 0
-13 2 1 0
12 -10 -9 0
-12 10 -4 0
12 5 3 0
-12 -5 1 0
-12 4 -2 0
12 -4 -1 0
-12 2 1 0
11 -10 -8 0
11 -10 -7 0
-11 -10 -4 0
-11 -9 2 0
11 8 -6 0
-11 -8 4 0
11 -6 2 0
-11 4 3 0
10 -8 5 0
-10 -8 2 0
10 -5 -2 0
-10 -4 1 0
9 8 -1 0
-9 7 -6 0
9 7 6 0
-9 7 -3 0
9 5 -2 0
9 2 -1 0
8 -7 -3 0
-8 -3 1 0
-7 -6 -3 0
-7 6 -3 0
-7 -4 -3 0
7 -4 -2 0
-7 -3 -1 0
6 5 -3 0
-6 3 2 0
3 -2 -1 0
