p cnf 14 114
-14 -13 -9 0
14 13 -6 0
14 12 8 0
14 -12 -5 0
-14 -12 4 0
-14 11 -10 0
14 11 -1 0
-14 10 -6 0
14 10 -4 0
-14 -10 3 0
14 10 -1 0
14 9 -8 0
14 9 -7 0
14 -9 6 0
14 -9 3 0
-14 9 2 0
14 -8 6 0
-14 8 -2 0
14 7 5 0
-14 7 3 0
-14 7 1 0
14 -7 1 0
-14 -6 4 0
14 5 -2 0
-14 -5 1 0
14 4 -3 0
-14 -4 -2 0
13 12 -10 0
-13 12 8 0
-13 12 -2 0
-13 -10 9 0
-13 -10 -7 0
-13 -10 6 0
13 -10 -1 0
13 9 5 0
13 9 -3 0
13 8 -6 0
-13 -8 6 0
13 -8 2 0
13 -7 -6 0
-13 -7 5 0
-13 -7 -3 0
-13 -6 4 0
13 -5 -4 0
13 -4 3 0
13 -2 1 0
-12 -11 8 0
-12 11 6 0
-12 -11 6 0
-12 -11 5 0
-12 11 4 0
12 10 5 0
-12 -10 -3 0
-12 10 2 0
-12 -10 -2 0
-12 -10 1 0
12 -9 -4 0
-12 -9 3 0
-12 -9 2 0
12 9 -1 0
12 9 1 0
-12 -7 -3 0
-12 7 -3 0
-12 -5 1 0
-12 -4 -3 0
12 -2 1 0
11 -10 -3 0
11 10 -2 0
11 9 8 0
11 -9 4 0
-11 -9 -3 0
11 -8 4 0
11 -8 2 0
11 -7 -5 0
11 -5 2 0
11 4 1 0
-11 -3 1 0
-10 8 7 0
-10 -8 -4 0
-10 -8 2 0
10 -8 1 0
-10 7 -6 0
-10 -7 5 0
-10 -7 2 0
10 -4 3 0
10 -4 -3 0
9 -7 3 0
-9 -7 2 0
-9 6 -3 0
-9 6 2 0
9 5 3 0
-9 -4 1 0
-9 -3 -2 0
8 7 3 0
-8 -7 -2 0
8 6 5 0
-8 6 4 0
8 6 -4 0
-8 6 -3 0
8 -6 2 0
-8 -5 1 0
8 4 2 0
8 -3 2 0
7 -6 -2 0
-7 -6 -1 0
-7 5 -3 0
7 -5 1 0
-7 4 1 0
6 5 3 0
-5 -4 -2 0
5 3 2 0
-5 3 1 0
-5 2 1 0
-3 -2 -1 0
