p cnf 13 90
13 -12 9 0
-13 -12 4 0
-13 12 -2 0
-13 12 1 0
-13 -11 -7 0
13 -11 -6 0
13 -11 -5 0
13 -10 -8 0
-13 -10 5 0
-13 -10 -4 0
13 -10 -2 0
-13 10 -2 0
13 -9 5 0
-13 9 3 0
-13 -8 -5 0
-13 8 -3 0
-13 8 -2 0
13 8 -2 0
-13 8 -1 0
-13 -7 5 0
13 -6 -5 0
-13 -6 -4 0
-13 5 -4 0
13 -5 -2 0
-13 4 3 0
-13 -2 1 0
-12 -11 -10 0
-12 -11 9 0
12 10 4 0
-12 -10 -4 0
-12 9 8 0
12 9 8 0
-12 9 -7 0
12 -9 -4 0
12 9 4 0
12 9 3 0
-12 8 -6 0
-12 -8 5 0
-12 7 -5 0
-12 7 3 0
12 -7 -2 0
12 -4 -3 0
-12 4 2 0
-12 2 1 0
-11 10 -7 0
-11 10 -1 0
-11 -9 2 0
-11 -8 -7 0
11 7 3 0
-11 7 2 0
11 6 -1 0
11 -3 -1 0
10 9 -8 0
-10 9 8 0
-10 -9 -6 0
10 -9 3 0
-10 9 -2 0
-10 8 -6 0
-10 -8 6 0
-10 -8 5 0
10 7 5 0
10 7 -2 0
-10 -7 -2 0
-10 -5 4 0
9 8 -3 0
-9 8 -1 0
9 7 5 0
-9 7 -1 0
-9 -6 -3 0
-9 -6 3 0
-9 6 -2 0
9 -5 -4 0
-9 5 -3 0
9 -5 -2 0
-9 4 1 0
8 7 -1 0
-8 -6 -5 0
8 5 -2 0
-8 -4 1 0
7 6 5 0
7 -6 -3 0
-7 6 1 0
-7 -5 3 0
7 -5 -2 0
6 4 -3 0
6 -4 3 0
6 -4 1 0
6 4 -1 0
6 3 -2 0
-6 -3 -2 0
