p cnf 14 47
-14 13 11 0
-14 -12 8 0
-14 10 9 0
14 10 4 0
14 10 1 0
-14 9 8 0
14 8 2 0
14 7 6 0
14 6 -2 0
-13 -12 -4 0
13 -12 -4 0
-13 -12 -3 0
13 11 1 0
-13 10 8 0
-13 -10 -3 0
-13 -9 -8 0
-13 -9 5 0
13 5 3 0
13 4 -2 0
-12 11 -1 0
-12 9 -5 0
-12 9 5 0
-12 -9 2 0
-12 -8 -7 0
12 8 -3 0
-12 -5 2 0
12 -5 2 0
-11 9 2 0
10 7 -4 0
10 6 4 0
-10 -6 -1 0
10 -5 2 0
10 -2 -1 0
-9 -8 -7 0
9 -8 -6 0
-9 5 -4 0
9 5 -2 0
-9 -5 2 0
8 7 -6 0
8 -5 -2 0
-7 -6 -5 0
-7 -5 -2 0
-7 -3 -2 0
6 -5 -4 0
-6 5 4 0
6 4 2 0
6 -3 2 0
