p cnf 12 60
-12 11 -9 0
-12 11 3 0
12 -10 -5 0
12 -10 5 0
-12 10 -5 0
-12 10 4 0
-12 -10 -2 0
-12 9 -7 0
-12 9 1 0
12 -8 7 0
12 -8 -1 0
12 7 4 0
12 -7 3 0
-12 5 3 0
-11 -10 -8 0
11 10 -5 0
11 10 4 0
-11 -10 -3 0
-11 10 3 0
11 -9 7 0
11 -9 -6 0
11 9 6 0
-11 -8 -4 0
-11 -8 -2 0
11 8 1 0
11 7 1 0
-11 7 -1 0
-11 -6 -4 0
11 6 -2 0
11 5 -4 0
-11 -5 -2 0
-11 5 -2 0
11 -4 2 0
-11 -2 -1 0
10 8 7 0
-10 -8 6 0
-10 -8 -1 0
10 -7 4 0
-10 -7 -2 0
10 -7 2 0
10 7 1 0
-10 -6 -3 0
10 -6 -1 0
10 5 -2 0
9 8 -6 0
-9 8 -4 0
-9 7 5 0
-9 7 4 0
-9 3 1 0
8 -7 5 0
-8 -6 5 0
8 -6 5 0
8 -5 -4 0
-8 4 -2 0
8 -4 -1 0
-8 3 1 0
8 3 1 0
-6 -5 -1 0
5 3 1 0
-4 -2 1 0
