p cnf 13 87
-13 12 -6 0
13 -11 -9 0
13 -11 -7 0
-13 11 -7 0
-13 -11 -6 0
-13 11 2 0
-13 -10 -6 0
13 10 -3 0
13 -10 2 0
-13 -10 -1 0
-13 -9 8 0
-13 9 8 0
-13 9 6 0
13 -8 4 0
-13 -8 -3 0
-13 -8 1 0
-13 6 -4 0
13 -5 1 0
13 -4 1 0
12 11 9 0
-12 -11 5 0
12 11 -4 0
-12 -11 -1 0
-12 10 9 0
-12 10 1 0
12 9 -8 0
-12 9 -6 0
-12 9 -2 0
12 -9 -1 0
12 -8 -6 0
-12 8 5 0
-12 -8 -4 0
12 8 4 0
12 -7 -5 0
-12 7 -4 0
-12 7 3 0
12 7 -2 0
12 -6 -4 0
-12 6 1 0
12 4 3 0
-12 4 2 0
-12 3 2 0
-12 2 1 0
11 -10 5 0
11 -10 -1 0
-11 -9 -8 0
11 9 5 0
11 9 2 0
11 8 4 0
-11 8 2 0
-11 -5 2 0
10 -9 8 0
-10 -9 5 0
10 -9 5 0
10 7 2 0
10 -7 -2 0
-10 6 5 0
10 6 -1 0
10 5 3 0
-10 4 -1 0
10 3 2 0
-10 3 -1 0
-9 8 5 0
9 8 1 0
9 -7 -3 0
9 5 -3 0
-8 6 4 0
-8 -5 3 0
-8 -4 -2 0
7 -6 4 0
7 6 3 0
-7 -5 -4 0
-7 5 1 0
7 4 1 0
-7 -3 1 0
6 -5 4 0
-6 5 -1 0
-6 -3 1 0
6 2 1 0
-5 -4 3 0
-5 -4 -3 0
5 4 -2 0
5 4 -1 0
5 -3 -2 0
-3 2 -1 0
-3 -2 -1 0
-3 2 1 0
