p cnf 14 89
-14 -13 -11 0
14 -13 11 0
-14 -13 -4 0
14 13 4 0
14 -13 -2 0
14 13 -1 0
-14 -12 2 0
-14 -12 1 0
-14 -11 -4 0
14 -11 1 0
-14 10 -8 0
-14 9 8 0
14 9 6 0
14 8 6 0
14 8 2 0
14 7 2 0
-14 6 -3 0
14 5 -4 0
-14 -5 3 0
14 5 2 0
-14 4 -3 0
-14 4 3 0
14 -4 1 0
-13 12 3 0
13 -12 2 0
13 -11 -10 0
13 -11 9 0
13 11 -7 0
-13 9 8 0
13 9 2 0
-13 8 4 0
13 7 6 0
13 -6 -3 0
-13 -5 -4 0
13 -5 4 0
-13 5 -4 0
-13 5 2 0
-13 -4 3 0
-13 4 -2 0
-13 2 1 0
-12 -11 4 0
-12 10 -6 0
-12 -10 -5 0
-12 -10 4 0
-12 -9 -7 0
12 -9 6 0
12 8 7 0
12 -5 3 0
12 -5 -2 0
-12 5 -1 0
11 -10 1 0
11 -9 -3 0
-11 -8 -7 0
-11 -8 4 0
11 8 1 0
-11 -7 5 0
11 -7 3 0
-11 7 2 0
-11 -6 -5 0
11 5 3 0
-11 -5 -1 0
-10 -9 7 0
-10 -9 -2 0
10 9 -1 0
-10 8 -7 0
-10 -6 -5 0
10 6 4 0
10 -5 4 0
-10 5 -3 0
-10 5 -2 0
10 3 -1 0
-9 8 -7 0
9 8 6 0
9 7 -2 0
-9 7 1 0
9 -6 -4 0
-9 -6 4 0
-9 -5 1 0
-8 -7 -6 0
8 7 -3 0
-8 6 -4 0
8 -6 -4 0
8 6 -2 0
8 -6 1 0
-8 5 1 0
7 6 4 0
-7 -4 -1 0
6 3 1 0
5 4 2 0
